the_geom,the_geom_webmercator,objectid,dc_key,location_block,point_x,point_y,lat,lng
0101000020E61000005EED0F3131C452C0DC446FE9FF074440,0101000020110F00002EB25A6067E05FC12F1F3F18C5985241,24600498,202502002502.0,7800 BLOCK LANGDON ST,-75.06550242,40.06249731,40.06249731,-75.06550242
0101000020E6100000A92567723BC952C051A199AB0F064440,0101000020110F000080AF3601F7E85FC15CB7217A9E965241,24666603,202535004807.0,6100 BLOCK OLD YORK RD,-75.14425335,40.04735322,40.04735322,-75.14425335
0101000020E6100000141BDA9D01CB52C0CC4A302815F84340,0101000020110F000064F82C75FAEB5FC19801E9751F875241,24692996,202517001712.0,1700 BLOCK WASHINGTON AV,-75.17197367,39.93814567,39.93814566,-75.17197367
0101000020E6100000141BDA9D01CB52C0CC4A302815F84340,0101000020110F000064F82C75FAEB5FC19801E9751F875241,24692997,202517001811.0,1700 BLOCK WASHINGTON AV,-75.17197367,39.93814567,39.93814566,-75.17197367
0101000020E610000072F096F52CC952C09EF794D63EFA4340,0101000020110F00002BC66B65DEE85FC194B985D684895241,24600504,202509003832.0,200 BLOCK NEW ST,-75.1433691,39.95504267,39.95504267,-75.1433691
0101000020E61000004B334887A8C552C0BDE5EAC7A6FF4340,0101000020110F000074B877ECE4E25FC1B86BFCA7828F5241,24693155,202524006020.0,3900 BLOCK ARAMINGO AV,-75.08841116,39.99727725,39.99727725,-75.08841116
0101000020E610000067E7FA5F6ACA52C0DE7D23F492F54340,0101000020110F0000DC61F98EF9EA5FC142DDE33458845241,24633469,202503000932.0,2400 BLOCK S PERCY ST,-75.1627426,39.91854717,39.91854717,-75.16274261
0101000020E6100000F2B4FCC0D5CA52C011E58721A4FF4340,0101000020110F0000409CD1F3AFEB5FC1E896E6B77F8F5241,24208713,202539000277.0,2700 BLOCK N BONSALL ST,-75.1692965,39.99719638,39.99719638,-75.1692965
0101000020E6100000072A80B52CD152C0ABC58E63F7FC4340,0101000020110F0000395C7CB474F65FC1C1C92FB4888C5241,24633637,202519004214.0,7500 BLOCK BRENTWOOD RD,-75.26835382,39.97629971,39.97629971,-75.26835382
0101000020E6100000955F698DBFC652C0A35724A2EFFF4340,0101000020110F0000D30CBBDFBEE45FC1EF7AAE6CD38F5241,24176777,202524001187.0,1800 BLOCK E TIOGA ST,-75.10544143,39.99950054,39.99950053,-75.10544143
0101000020E6100000C6D5F12DA6CB52C07B1CDD73A6FE4340,0101000020110F000003FBFAFB11ED5FC10CFD397F668E5241,24633642,202522002736.0,3000 BLOCK W SUSQUEHANNA AV,-75.18201779,39.98945473,39.98945473,-75.18201779
0101000020E6100000495A5CA9C8CD52C0825BF3BA30F84340,0101000020110F0000CF6B373DB2F05FC1F5E3CE003E875241,24666902,202512000874.0,5100 BLOCK WOODLAND AV,-75.21537241,39.93898713,39.93898713,-75.21537241
0101000020E6100000471C15AC6FC252C0275FF9C133054440,0101000020110F00000D2E86D26BDD5FC19BA1A881AA955241,24390154,202515000386.0,3400 BLOCK SHELMIRE AV,-75.03806593,40.04064202,40.04064202,-75.03806593
0101000020E6100000646933909FCB52C0BE423058BB054440,0101000020110F0000116DFCBE06ED5FC12EBB5FEC40965241,24296400,202514000905.0,6300 BLOCK GERMANTOWN AV,-75.18161397,40.0447798,40.0447798,-75.18161397
0101000020E61000001E0116D827CF52C07ECF40137EF64340,0101000020110F000038C20AC206F35FC1CB81CB955C855241,24485045,202512003279.0,2100 BLOCK S 66TH ST,-75.23680689,39.92572251,39.92572251,-75.23680689
0101000020E610000044149337C0CA52C04146408523F44340,0101000020110F00003190BB5E8BEB5FC18FF9A75BC1825241,24453174,202503001742.0,0 BLOCK CITIZENS BANK WAY,-75.167982,39.907334,39.907334,-75.167982
0101000020E6100000BA0202846CC252C00016E058A30E4440,0101000020110F00001998ED7566DD5FC12D62D0AC23A05241,24517455,202507000884.0,10000 BLOCK SANDMEYER LA,-75.03787327,40.11435996,40.11435996,-75.03787327
0101000020E6100000F5B7881804C852C0064B12D7F3FE4340,0101000020110F00009C50C624E6E65FC100888F48BC8E5241,24238388,202524000545.0,2800 BLOCK ROSEHILL ST,-75.12524999,39.99181641,39.99181641,-75.12524999
0101000020E6100000E6B1666490CA52C08D0DDDEC0FFA4340,0101000020110F0000497E78223AEB5FC1972B73DC50895241,24696994,202509007244.0,1500 BLOCK JOHN F KENNEDY BLVD,-75.165063,39.953611,39.953611,-75.165063
0101000020E61000007753252558CA52C092830AF511FA4340,0101000020110F00003CF1E297DAEA5FC1C74FC51C53895241,24485515,202509002365.0,1300 BLOCK FILBERT ST,-75.16162995,39.95367301,39.95367301,-75.16162995
0101000020E610000091D3F8015FCF52C05C8EBA4A35F64340,0101000020110F00006A8B7C7564F35FC157DAFFFA0B855241,24368738,202512001993.0,6800 BLOCK GREENWAY AV,-75.24017381,39.92350134,39.92350134,-75.24017381
0101000020E6100000E1327E4C71CA52C07DC8210375FA4340,0101000020110F00000600C45105EB5FC128516BDCC0895241,24697386,202509006919.0,200 BLOCK N BROAD ST,-75.16316521,39.95669593,39.95669593,-75.16316521
0101000020E61000003AE95CD582C952C0808A782528044440,0101000020110F0000AE7A124370E95FC18B2CC1A681945241,24394879,202535002216.0,1500 BLOCK W DUNCANNON AV,-75.14861044,40.03247517,40.03247517,-75.14861044
0101000020E6100000790CA89ACDC752C06B96B2A9C6FF4340,0101000020110F0000B3F7809589E65FC143D78300A68F5241,24182143,202525000202.0,3200 BLOCK BOUDINOT ST,-75.12192408,39.99825021,39.99825021,-75.12192408
0101000020E61000005CCB854687C752C0FF8C1C331A044440,0101000020110F00003DB8AB1F12E65FC18D9A7C2E72945241,24604990,202535003830.0,5400 BLOCK RISING SUN AV,-75.11763156,40.03204955,40.03204955,-75.11763156
0101000020E610000049852D4DBCC252C0FE82175C770A4440,0101000020110F0000847722FCEDDD5FC136D738E9819B5241,24239189,202507000244.0,9200 BLOCK BUSTLETON AV,-75.04274301,40.08176757,40.08176757,-75.04274301
0101000020E6100000FF358BDD1FCD52C095C0BD9D8AFB4340,0101000020110F000094D7988593EF5FC17444B675F48A5241,24697831,202516002297.0,4000 BLOCK LANCASTER AV,-75.20506991,39.96516773,39.96516773,-75.20506991
0101000020E61000008758F5A07DCB52C020BE44A358F74340,0101000020110F0000B69FD41ACDEC5FC1517D7FA64E865241,24697834,202517001871.0,1500 BLOCK S 21ST ST,-75.17954277,39.93239251,39.93239251,-75.17954277
0101000020E61000002667CD3446CA52C08F32241FA2FB4340,0101000020110F0000E03A541FBCEA5FC1EC23BC810E8B5241,24576363,202509000102.0,600 BLOCK N BROAD ST,-75.16053505,39.96588506,39.96588506,-75.16053505
0101000020E61000006010E4E2E0CE52C0ABF0C23126FA4340,0101000020110F0000C957A13A8EF25FC10213AE8869895241,24454405,202518001714.0,5500 BLOCK PINE ST,-75.23247597,39.9542906,39.9542906,-75.23247597
0101000020E61000009F5D19AF94CF52C00B4D2BE8EAF64340,0101000020110F0000D8732CA2BFF35FC13583EC1DD5855241,24698080,202512005131.0,6500 BLOCK Cobbs Creek Pkwy,-75.24344995,39.92904379,39.92904379,-75.24344995
0101000020E610000059B3424FD2C352C0D1C4E006A1034440,0101000020110F00003091AE35C6DF5FC11C06AAC7EB935241,24089250,202515000186.0,3100 BLOCK STIRLING ST,-75.05971128,40.02835166,40.02835165,-75.05971128
0101000020E610000006F95590D1C752C0B87361A417FF4340,0101000020110F00004D19574F90E65FC18360D8F8E38E5241,24210933,202524000254.0,500 BLOCK E CAMBRIA ST,-75.12216577,39.992909,39.992909,-75.12216576
0101000020E610000033B46C73C4CA52C0007CA64D0BFF4340,0101000020110F00000CD9C28F92EB5FC1783C304BD68E5241,24694780,202522002545.0,2400 BLOCK N 22ND ST,-75.16824041,39.99253245,39.99253245,-75.16824041
0101000020E6100000F6999230BCC052C0BFE9863BD1034440,0101000020110F00002977901C88DA5FC174B95C3F21945241,24454928,202508000885.0,8200 BLOCK STATE RD,-75.01148619,40.02982277,40.02982277,-75.01148619
0101000020E61000000044D16EBACA52C039E9011C10F84340,0101000020110F00009A8B848B81EB5FC191A596DE19875241,24694989,202517001511.0,1400 BLOCK WASHINGTON AV,-75.16762896,39.93799162,39.93799162,-75.16762896
0101000020E6100000D4AC5C3DE1CF52C0313B934F72F14340,0101000020110F0000599DCBAB41F45FC153961065C67F5241,24487183,202512003492.0,8800 BLOCK BARTRAM AV,-75.24812254,39.88630099,39.88630099,-75.24812254
0101000020E61000000044D16EBACA52C039E9011C10F84340,0101000020110F00009A8B848B81EB5FC191A596DE19875241,24694990,202517001795.0,1400 BLOCK WASHINGTON AV,-75.16762896,39.93799162,39.93799162,-75.16762896
0101000020E6100000C235D2AD32CC52C02F185C7347FA4340,0101000020110F0000F7B709A300EE5FC1EA9B51618E895241,24694993,202518001917.0,3300 BLOCK MARKET ST,-75.1905932,39.9553055,39.9553055,-75.1905932
0101000020E610000026CA7B2893C852C0C2CC2D6379024440,0101000020110F000063013D26D9E75FC1310222E5A3925241,24366266,202525001950.0,4400 BLOCK N 5TH ST,-75.13398182,40.01932945,40.01932945,-75.13398182
0101000020E6100000D2741308FDC952C0E34360178BFF4340,0101000020110F0000FD83E8D33FEA5FC16C5D67F5638F5241,24694995,202539003894.0,2900 BLOCK N BROAD ST,-75.15606882,39.99643223,39.99643223,-75.15606882
0101000020E6100000AFB76A2ACDCC52C0D044D8F0F4FB4340,0101000020110F00007FBA4E0C07EF5FC1765066486A8B5241,24366269,202516001199.0,3800 BLOCK RENO ST,-75.20002232,39.9684125,39.9684125,-75.20002232
0101000020E6100000CA79B592CCCC52C0D3C4545D34FB4340,0101000020110F0000E5C39D0A06EF5FC11A137DE2948A5241,24515835,202516000599.0,3900 BLOCK BRANDYWINE ST,-75.19998615,39.96253554,39.96253554,-75.19998615
0101000020E610000001495CF0B7C252C0CFF3C89BD3044440,0101000020110F000077A71B93E6DD5FC1F085A8D83F955241,24635678,202515004299.0,3500 BLOCK COTTMAN AV,-75.04247674,40.03770778,40.03770778,-75.04247674
0101000020E61000007FF943B787C952C07627E9ABF5004440,0101000020110F0000C352288E78E95FC10BCFE5F4F5905241,24211794,202525000179.0,1200 BLOCK W VENANGO ST,-75.14890844,40.0074973,40.0074973,-75.14890844
0101000020E61000002CFF10D1DEC952C09DAAEFBA06024440,0101000020110F00002F5137810CEA5FC1E86F6CBE24925241,24635681,202539003801.0,1600 BLOCK W HUNTING PARK AV,-75.15422465,40.01583039,40.01583039,-75.15422465
0101000020E61000000D51853FC3CE52C059880E8123F14340,0101000020110F000006F7B7E25BF25FC120ED732B6F7F5241,24635686,202577000659.0,Frontier Ticketing,-75.230667,39.883896,39.883896,-75.230667
0101000020E6100000BC161D5ECACD52C00D54A5B1E6F84340,0101000020110F000084CF1523B5F05FC17B5F429207885241,24635932,202518002230.0,4800 BLOCK CHESTER AV,-75.21547654,39.94454022,39.94454022,-75.21547654
0101000020E6100000691EC0223FC852C0652CA23F17FF4340,0101000020110F0000C9CACA6D4AE75FC13A002989E38E5241,24516310,202524001971.0,2800 BLOCK N SWANSON ST,-75.1288535,39.99289699,39.99289699,-75.1288535
0101000020E61000006AEF19AA9EC552C02E45C9160F064440,0101000020110F00002EB0312BD4E25FC1CA9D07D59D965241,24577827,202502002661.0,6500 BLOCK OXFORD AV,-75.08780911,40.04733548,40.04733548,-75.08780911
0101000020E61000008B81E0B742CE52C0D40561133EF84340,0101000020110F0000EF8E919081F15FC1FFF12CC94C875241,24393059,202512000947.0,5400 BLOCK CHESTER AV,-75.22282216,39.93939441,39.9393944,-75.22282216
0101000020E6100000049D7BD52BCA52C0056FA35CF5F54340,0101000020110F0000009388538FEA5FC17F61BE2EC5845241,24695990,202503002479.0,700 BLOCK JACKSON ST,-75.15892541,39.92155035,39.92155035,-75.15892541
0101000020E6100000848BECB5E6C152C036EABEEFA1084440,0101000020110F00004B74EB2D83DC5FC1DF325DE678995241,24695995,202508002283.0,9100 BLOCK REVERE ST,-75.02970646,40.06744191,40.06744191,-75.02970646
0101000020E6100000B278989363C152C0ACF6766C00044440,0101000020110F0000B1BB566FA4DB5FC19237499755945241,24578295,202508001103.0,8000 BLOCK STATE RD,-75.02170267,40.03126293,40.03126293,-75.02170267
0101000020E6100000558F8F71E0CA52C046F09E8783FC4340,0101000020110F0000EA1C2A1CC2EB5FC1DD38FB4C088C5241,24696198,202522004578.0,2000 BLOCK W Girard Ave,-75.16994895,39.97276397,39.97276397,-75.16994895
0101000020E610000039F7702C1CC152C05901955C8B084440,0101000020110F0000BB145B262BDB5FC17A41CCD85F995241,24578296,202508001148.0,9400 BLOCK FAIRGREEN LA,-75.01734458,40.06675298,40.06675298,-75.01734458
0101000020E6100000D041FA9A63CA52C0AD621A1B74F94340,0101000020110F00000C834B0FEEEA5FC1FB7FE73AA4885241,24578297,202509005699.0,1300 BLOCK WALNUT ST,-75.16232943,39.94885577,39.94885577,-75.16232943
0101000020E61000009266A0F061CC52C0D5B3DE7725094440,0101000020110F0000E69313EA50EE5FC1CAF21AE00A9A5241,24578299,202514002901.0,200 BLOCK E MERMAID LA,-75.19347778,40.07145594,40.07145594,-75.19347778
0101000020E6100000AFDB566901CF52C0D3058A926FFB4340,0101000020110F00006ED5F079C5F25FC1FD00097ED68A5241,24484600,202519002656.0,5700 BLOCK RACE ST,-75.23446115,39.96434242,39.96434242,-75.23446115
0101000020E6100000754521B0CFC752C00360B84A62FF4340,0101000020110F0000F088A91F8DE65FC13FC84DBA368F5241,24696201,202524005984.0,3000 BLOCK D ST,-75.12205127,39.99518713,39.99518713,-75.12205127
0101000020E610000042BFA55222C952C0B17B5D4CD4004440,0101000020110F0000CFCF3A54CCE85FC1F08DD8F3D0905241,24696203,202525003338.0,800 BLOCK W VENANGO ST,-75.1427199,40.00647883,40.00647883,-75.1427199
0101000020E61000000D51853FC3CE52C059880E8123F14340,0101000020110F000006F7B7E25BF25FC120ED732B6F7F5241,24696208,202577000450.0,Pia Gate D15,-75.230667,39.883896,39.883896,-75.230667
0101000020E6100000C0E6E29009CD52C09A53138E6AFB4340,0101000020110F00001B2EDEA46DEF5FC11A8BB7EED08A5241,24367817,202516000870.0,4000 BLOCK LANCASTER AV,-75.20370886,39.9641893,39.9641893,-75.20370886
0101000020E6100000691EC0223FC852C0652CA23F17FF4340,0101000020110F0000C9CACA6D4AE75FC13A002989E38E5241,24180550,202524001087.0,2800 BLOCK N SWANSON ST,-75.1288535,39.99289699,39.99289699,-75.1288535
0101000020E6100000492BBEA1F0CB52C01E1B81785DF74340,0101000020110F0000032FF77290ED5FC13580D80054865241,24670435,202517001576.0,1600 BLOCK S 25TH ST,-75.186562,39.93254,39.93254,-75.186562
0101000020E6100000E9AF1DADA6C652C0393EFFE23E004440,0101000020110F0000ED278A9E94E45FC1260CD24A2B905241,24485060,202524000827.0,3600 BLOCK KENSINGTON AV,-75.10392311,40.00191915,40.00191915,-75.10392311
0101000020E6100000014DC629E1C852C00EFAB1CD36024440,0101000020110F000098B116A65DE85FC1E6EF060E5A925241,24670438,202525000992.0,700 BLOCK W BRISTOL ST,-75.13874287,40.01729747,40.01729747,-75.13874287
0101000020E61000004D3BCAFB97CB52C090DE2E03E7034440,0101000020110F000041C000DFF9EC5FC1EA73BA6739945241,24237903,202539000117.0,300 BLOCK W CHELTEN AV,-75.18115134,40.03048744,40.03048744,-75.18115134
0101000020E6100000AA747F0E56CA52C076C79C46DEF94340,0101000020110F0000D0B1BB0BD7EA5FC14AFA87DA19895241,24604054,202509002914.0,1300 BLOCK MARKET ST,-75.16150248,39.95209582,39.95209582,-75.16150248
0101000020E61000007753252558CA52C092830AF511FA4340,0101000020110F00003CF1E297DAEA5FC1C74FC51C53895241,24485518,202509005666.0,1300 BLOCK FILBERT ST,-75.16162995,39.95367301,39.95367301,-75.16162995
0101000020E6100000B10E2EBA48C452C015DB8B0591014440,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,24604286,202515000659.0,5500 BLOCK TULIP ST,-75.06693892,40.01223821,40.01223821,-75.06693892
0101000020E61000004B39C216B9C852C0FD2D4314FA004440,0101000020110F0000B2241E9419E85FC1833905D8FA905241,24334971,202525001212.0,400 BLOCK W ERIE AV,-75.13629693,40.00763181,40.00763181,-75.13629693
0101000020E61000001E997938E2CA52C06422C6E725FF4340,0101000020110F000054CFE120C5EB5FC13DC0ACC8F38E5241,24670889,202522003130.0,2300 BLOCK W FIRTH ST,-75.17005741,39.99334428,39.99334428,-75.17005741
0101000020E6100000D2DCF1C314CD52C0695F2F0384FC4340,0101000020110F0000F8EBDAAA80EF5FC14495EBD5088C5241,24181357,202516000012.0,1100 BLOCK N 40TH ST,-75.20439242,39.9727787,39.9727787,-75.20439242
0101000020E6100000A1BB24CE8ACA52C04A05DBA935FE4340,0101000020110F00006DBB08A530EB5FC113CCDB78E98D5241,24670891,202522003538.0,1900 BLOCK DIAMOND ST,-75.164722,39.98601268,39.98601268,-75.164722
0101000020E610000097FA3FA8C7CA52C06D5A84BD64FF4340,0101000020110F0000ADF6030298EB5FC12C902C71398F5241,24670892,202522003968.0,2200 BLOCK W OAKDALE ST,-75.16843611,39.99526185,39.99526185,-75.16843611
0101000020E61000008FA09D78F3C852C007FF2AD994FF4340,0101000020110F00005BF028BF7CE85FC1692C86C66E8F5241,24394398,202525002157.0,500 BLOCK W INDIANA AV,-75.1398603,39.99672999,39.99672999,-75.1398603
0101000020E61000009254AE09CCC752C0FEC36D9F9B014440,0101000020110F0000691768EC86E65FC1877990F8AD915241,24579434,202525002248.0,300 BLOCK E HUNTING PARK AV,-75.12182848,40.01256173,40.01256173,-75.12182848
0101000020E61000009254AE09CCC752C0FEC36D9F9B014440,0101000020110F0000691768EC86E65FC1877990F8AD915241,24579435,202525002249.0,300 BLOCK E HUNTING PARK AV,-75.12182848,40.01256173,40.01256173,-75.12182848
0101000020E61000009254AE09CCC752C0FEC36D9F9B014440,0101000020110F0000691768EC86E65FC1877990F8AD915241,24579436,202525002250.0,300 BLOCK E HUNTING PARK AV,-75.12182848,40.01256173,40.01256173,-75.12182848
0101000020E6100000428D08E74FCA52C0ACABE1A62FF94340,0101000020110F00006BF3A597CCEA5FC1595CEE6458885241,24697401,202509002353.0,1200 BLOCK SPRUCE ST,-75.16112686,39.94676672,39.94676672,-75.16112686
0101000020E610000043C1949A20C452C0B99C3B8FC4064440,0101000020110F0000D15B47334BE05FC1D7DE552C67975241,24667768,202502002867.0,7300 BLOCK CASTOR AV,-75.06448998,40.05287352,40.05287352,-75.06448998
0101000020E610000018778368ADC652C09CFBABC77D054440,0101000020110F0000EA63E70DA0E45FC1FF90BA9FFC955241,24667769,202502003058.0,RISING SUN AV & E CHELTENHAM AV,-75.104334,40.042901,40.042901,-75.104334
0101000020E61000004452C90801CF52C0E48B3024ABF54340,0101000020110F0000359CEFD5C4F25FC1E36FC6FD72845241,24604747,202512004094.0,6800 BLOCK ELMWOOD AV,-75.23443813,39.91928532,39.91928532,-75.23443813
0101000020E610000074B5F4EC62C552C008A681BC2A024440,0101000020110F0000E2673FB26EE25FC1CDE13CAC4C925241,24667774,202515002202.0,4700 BLOCK FRANKFORD AV,-75.08416294,40.01692921,40.01692921,-75.08416294
0101000020E610000083DB5EFB97C752C0CDC84185FAFF4340,0101000020110F0000F7CA53802EE65FC1F968B17EDF8F5241,24394651,202525001349.0,600 BLOCK E THAYER ST,-75.11865124,39.99983278,39.99983278,-75.11865124
0101000020E6100000CF452A2903CF52C0162D82F73CFB4340,0101000020110F0000B1359E72C8F25FC188D0AB6A9E8A5241,24667778,202519000836.0,5700 BLOCK ARCH ST,-75.23456792,39.96279806,39.96279806,-75.23456792
0101000020E61000007685E39ED3C952C0AF3E3F08D8024440,0101000020110F0000F495B97CF9E95FC18A3CA9DB0C935241,24453912,202535001519.0,4500 BLOCK N 17TH ST,-75.1535413,40.02221778,40.02221778,-75.1535413
0101000020E6100000DA5671B226CD52C005CB09C1C7FC4340,0101000020110F0000E52247209FEF5FC163812AE9538C5241,24637867,202516002886.0,4000 BLOCK PARKSIDE AV,-75.20548688,39.97484601,39.97484601,-75.20548688
0101000020E610000092D841670ACD52C020F7845758FB4340,0101000020110F00000397FF106FEF5FC1D29526C0BC8A5241,24604996,202516002888.0,4000 BLOCK LANCASTER AV,-75.20375997,39.96363348,39.96363348,-75.20375997
0101000020E61000009D08878329CA52C00929893691F94340,0101000020110F00007FF7A3628BEA5FC1D4B00D7AC4885241,24697627,202509003928.0,100 BLOCK S 11th St,-75.1587838,39.94974405,39.94974405,-75.1587838
0101000020E6100000E08A40CC90CB52C0BFA76A698BFC4340,0101000020110F0000B1DF5CAAEDEC5FC1B9663009118C5241,24637872,202522004001.0,900 BLOCK N 27TH ST,-75.18071276,39.97300451,39.97300451,-75.18071276
0101000020E6100000323B8BDEA9CA52C08FFAEB1516FA4340,0101000020110F0000C384FC6865EB5FC1E827B9AF57895241,24697629,202509007713.0,N 16TH ST & JOHN F KENNEDY BLVD,-75.166618,39.953799,39.953799,-75.166618
0101000020E6100000C8CDF43B62CE52C0FA08FCE167FB4340,0101000020110F0000FD5C0319B7F15FC193C6ACF8CD8A5241,24696233,202519004938.0,200 BLOCK N 52ND ST,-75.22474574,39.96410775,39.96410775,-75.22474574
0101000020E61000007661397CB1CA52C091F20F327BFD4340,0101000020110F0000C7EBB65872EB5FC143AB0BCA1A8D5241,24576372,202522001986.0,1700 BLOCK N 20TH ST,-75.16708284,39.98032213,39.98032213,-75.16708284
0101000020E6100000156AF239DCC752C0D80CF479DAFE4340,0101000020110F000009FFDB6BA2E65FC1D5CFA72AA08E5241,24694788,202524005632.0,2700 BLOCK KENSINGTON AV,-75.12281655,39.99104237,39.99104237,-75.12281655
0101000020E6100000EEC1184F8CC452C0256284CFDAFF4340,0101000020110F0000389CF82502E15FC10FB5C756BC8F5241,24115651,202515000018.0,4500 BLOCK RICHMOND ST,-75.07106378,39.99886507,39.99886507,-75.07106378
0101000020E61000005A2C870E68C852C0B70532D860FE4340,0101000020110F0000095AF4EF8FE75FC1274B3956198E5241,24694798,202526002595.0,2400 BLOCK N FRONT ST,-75.13135112,39.98733046,39.98733046,-75.13135112
0101000020E6100000B2DADBB141C952C00C0DDD4FBA044440,0101000020110F00006EE60C9E01E95FC150C7FCC823955241,24694804,202535005141.0,5500 BLOCK OLD YORK RD,-75.14463469,40.03693579,40.03693579,-75.14463469
0101000020E6100000F2BE9E6D7DCE52C08C2C785510FD4340,0101000020110F00004D86194AE5F15FC14A85B859A48C5241,24695010,202519001298.0,5100 BLOCK LANCASTER AV,-75.22640553,39.97706097,39.97706097,-75.22640553
0101000020E61000004D458DB628CA52C0F4FA72EA73F64340,0101000020110F0000040078068AEA5FC1F52C775551855241,24183281,202503000079.0,700 BLOCK MIFFLIN ST,-75.15873493,39.92541248,39.92541247,-75.15873493
0101000020E6100000E2EC941687C752C0FA3A573168FF4340,0101000020110F00003F043DCE11E65FC1B0AEFC443D8F5241,24211238,202524001234.0,700 BLOCK E CLEARFIELD ST,-75.11762013,39.99536721,39.99536721,-75.11762013
0101000020E6100000241D50FCB9CA52C0059AF8388D054440,0101000020110F00000F3505C980EB5FC130A674C10D965241,24515594,202514002621.0,5700 BLOCK MUSGRAVE ST,-75.16760166,40.04337227,40.04337227,-75.16760166
0101000020E610000071E8A9E579CA52C02563CE96A0F94340,0101000020110F0000DBF5ACEC13EB5FC16297EF82D5885241,24487473,202509003145.0,100 BLOCK S BROAD ST,-75.16369001,39.95021329,39.95021329,-75.16369001
0101000020E610000041900FBC12C352C004DAA9FB780B4440,0101000020110F0000AD39DFCC80DE5FC16A2C90E49F9C5241,24334199,202507000074.0,1100 BLOCK WELSH RD,-75.04801847,40.08962961,40.08962961,-75.04801847
0101000020E61000000FAFB16C22C952C0626C9D8F9D004440,0101000020110F000029F97880CCE85FC179C1DD4294905241,24577592,202525003520.0,800 BLOCK W TIOGA ST,-75.14272611,40.00480838,40.00480838,-75.14272611
0101000020E6100000CEE15AED61CD52C042EE224C51004440,0101000020110F0000759C02BC03F05FC172955DB43F905241,24695512,202519001501.0,3900 BLOCK CONSHOHOCKEN AV 536,-75.209102,40.002481,40.002481,-75.209102
0101000020E610000034CC7D30F8C652C042ED9668B9004440,0101000020110F00002D6FE0131FE55FC1B2673E23B3905241,24695519,202524002237.0,1000 BLOCK E ERIE AV,-75.10889827,40.00565822,40.00565822,-75.10889828
0101000020E6100000744C50A2A9CA52C053D51DEE17FD4340,0101000020110F0000F5E8AD0265EB5FC1CA55FFC4AC8C5241,24487732,202522002699.0,1500 BLOCK N 19TH ST,-75.16660364,39.97729279,39.97729279,-75.16660364
0101000020E6100000CE0B45F44AC752C0EA84A7C265024440,0101000020110F0000284473A9ABE55FC11BBFF9208E925241,24334312,202525000676.0,4600 BLOCK TAMPA ST,-75.11394984,40.01873048,40.01873048,-75.11394984
0101000020E6100000B8A241C881C752C0783039204F024440,0101000020110F0000E96DFCCA08E65FC121190F0775925241,24695525,202525003537.0,4500 BLOCK HURLEY ST,-75.11729628,40.01803973,40.01803973,-75.11729628
0101000020E61000008324814006C852C095797103BAFC4340,0101000020110F000030195ACEE9E65FC13673B7AE448C5241,24695528,202526001460.0,800 BLOCK ALMOND ST,-75.12538159,39.97442668,39.97442668,-75.12538159
0101000020E61000006CDA5A99CFC952C0FD2446E84AFC4340,0101000020110F0000EB44F5A7F2E95FC1F821D98CC98B5241,24635945,202522002011.0,1000 BLOCK W GIRARD AV,-75.15329584,39.97103599,39.97103599,-75.15329584
0101000020E6100000D041FA9A63CA52C0AD621A1B74F94340,0101000020110F00000C834B0FEEEA5FC1FB7FE73AA4885241,24669608,202509006450.0,1300 BLOCK WALNUT ST,-75.16232943,39.94885577,39.94885577,-75.16232943
0101000020E6100000E8434053E9C552C07E9FBB6EDBFF4340,0101000020110F0000395FCDFC52E35FC1FD074C07BD8F5241,24635952,202524002302.0,2200 BLOCK WHEATSHEAF LA,-75.09236604,39.99888405,39.99888405,-75.09236604
0101000020E61000001448A2FA7BCA52C0C2109CA7F8FC4340,0101000020110F00002AAAFA7517EB5FC15D3C551B8A8C5241,24577840,202522003262.0,1700 BLOCK JEFFERSON ST,-75.16381708,39.97633835,39.97633834,-75.16381708
0101000020E610000014CFD90242C952C0E90FCD3CB9044440,0101000020110F0000C59B9F2702E95FC11088DD9722955241,24299260,202535001137.0,5500 BLOCK OLD YORK RD,-75.144654,40.036903,40.036903,-75.144654
0101000020E61000001E8399DFBECB52C03BF149E5F5F64340,0101000020110F00005591F2ED3BED5FC1D2C28D49E1855241,24452231,202501001057.0,1800 BLOCK S 23RD ST,-75.18352499,39.92937914,39.92937914,-75.18352499
0101000020E61000000803CFBD87CA52C06ABDDF68C7FD4340,0101000020110F0000892FC3702BEB5FC1AB137C436F8D5241,24299276,202522001541.0,1800 BLOCK W Berks St a,-75.164535,39.982648,39.982648,-75.164535
0101000020E6100000B03A72A433CB52C0D05E7D3CF4FD4340,0101000020110F000021F5766E4FEC5FC136C532F3A08D5241,24237406,202522000694.0,1900 BLOCK N 25TH ST G,-75.175027,39.984016,39.984016,-75.175027
0101000020E61000009ADA4A9670C952C040DBEE0E3E024440,0101000020110F000031F1C94451E95FC1B8D2A31962925241,24578309,202525002690.0,4200 BLOCK OLD YORK RD,-75.14749677,40.01751887,40.01751887,-75.14749677
0101000020E61000000F58FF087FC752C02E8BAADBB0FF4340,0101000020110F000082116E2004E65FC1735B00D48D8F5241,24578310,202525002844.0,700 BLOCK E HILTON ST,-75.11712861,39.99758478,39.99758478,-75.11712861
0101000020E6100000828008B3C1CB52C0C8D801BE78F74340,0101000020110F00002EB0C5BA40ED5FC160E9873572865241,24696213,202517000971.0,2300 BLOCK GREENWICH ST,-75.18369747,39.93337226,39.93337226,-75.18369747
